Date,State,Confirmed,Deaths,Recovered
2020-09-30,Delhi,279715,5361,247446
2020-09-30,Dadra and Nagar Haveli and Daman and Diu,3040,2,2902
2020-09-30,Goa,33418,428,28125
2020-09-30,Gujarat,137394,3453,117331
2020-09-30,Himachal Pradesh,14976,181,11370
2020-09-30,Haryana,128599,1382,112877
2020-09-30,Jharkhand,83651,713,71342
2020-09-30,Jammu and Kashmir,75070,1181,56872
2020-09-30,Karnataka,601767,8864,485268
2020-09-30,Kerala,196107,743,128224
2020-09-30,Ladakh,4269,58,3147
2020-09-30,Maharashtra,1384446,36662,1088322
2020-09-30,Meghalaya,5639,49,3975
2020-09-30,Manipur,10985,67,8460
2020-09-30,Madhya Pradesh,128047,2316,104734
2020-09-30,Mizoram,1986,0,1598
2020-09-30,Nagaland,6163,12,5025
2020-09-30,Odisha,219119,895,185700
2020-09-30,Punjab,113886,3406,93666
2020-09-30,Puducherry,27544,521,22074
2020-09-30,Rajasthan,135292,1486,113225
2020-09-30,Sikkim,2931,37,2222
2020-09-30,Telangana,191386,1127,160933
2020-09-30,Tamil Nadu,597602,9520,541819
2020-09-30,Tripura,25731,274,19669
2020-09-30,India,6310266,98708,5270015
2020-09-30,Uttar Pradesh,399082,5784,342415
2020-09-30,Uttarakhand,49000,611,39035
2020-09-30,West Bengal,257049,4958,225759
2020-10-01,Andaman and Nicobar Islands,3848,53,3623
2020-10-01,Andhra Pradesh,700235,5869,636508
2020-10-01,Arunachal Pradesh,10020,16,7049
2020-10-01,Assam,182396,711,147519
2020-10-01,Bihar,184276,906,170867
2020-10-01,Chandigarh,12057,164,10009
2020-10-01,Chhattisgarh,116153,986,84699
2020-10-01,Delhi,282752,5401,250613
2020-10-01,Dadra and Nagar Haveli and Daman and Diu,3054,2,2912
2020-10-01,Goa,33942,440,28525
2020-10-01,Gujarat,138745,3463,118665
2020-10-01,Himachal Pradesh,15219,190,11588
2020-10-01,Haryana,129912,1402,115038
2020-10-01,Jharkhand,84664,721,72461
2020-10-01,Jammu and Kashmir,76163,1198,58552
2020-10-01,Karnataka,611837,8994,492412
2020-10-01,Kerala,204242,772,131052
2020-10-01,Ladakh,4360,61,3232
2020-10-01,Maharashtra,1400922,37056,1104426
2020-10-01,Meghalaya,5802,51,4001
2020-10-01,Manipur,11113,68,8641
2020-10-01,Madhya Pradesh,130088,2336,107279
2020-10-01,Mizoram,2018,0,1721
2020-10-01,Nagaland,6244,12,5099
2020-10-01,Odisha,222734,912,190080
2020-10-01,Punjab,115151,3451,95937
2020-10-01,Puducherry,28024,525,22505
2020-10-01,Rajasthan,137485,1500,115178
2020-10-01,Sikkim,2969,40,2294
2020-10-01,Telangana,193600,1135,163407
2020-10-01,Tamil Nadu,603290,9586,547335
2020-10-01,Tripura,26063,280,20069
2020-10-01,India,6392051,99807,5348746
2020-10-01,Uttar Pradesh,403101,5864,346859
2020-10-01,Uttarakhand,49248,625,39836
2020-10-01,West Bengal,260324,5017,228755
2020-10-02,Andaman and Nicobar Islands,3858,53,3631
2020-10-02,Andhra Pradesh,706790,5900,643993
2020-10-02,Arunachal Pradesh,10220,18,7183
2020-10-02,Assam,183812,721,148960
2020-10-02,Bihar,185707,910,172364
2020-10-02,Chandigarh,12212,169,10162
2020-10-02,Chhattisgarh,118790,1002,88095
2020-10-02,Delhi,285672,5438,253784
2020-10-02,Dadra and Nagar Haveli and Daman and Diu,3063,2,2933
2020-10-02,Goa,34455,442,29004
2020-10-02,Gujarat,140055,3478,119915
2020-10-02,Himachal Pradesh,15454,197,11976
2020-10-02,Haryana,131388,1425,116716
2020-10-02,Jharkhand,85400,729,73428
2020-10-02,Jammu and Kashmir,77253,1212,59952
2020-10-02,Karnataka,620630,9119,499506
2020-10-02,Kerala,213500,792,135144
2020-10-02,Ladakh,4429,61,3274
2020-10-02,Maharashtra,1416513,37480,1117720
2020-10-02,Meghalaya,6033,52,4226
2020-10-02,Manipur,11399,69,8992
2020-10-02,Madhya Pradesh,132107,2372,109611
2020-10-02,Mizoram,2049,0,1736
2020-10-02,Nagaland,6318,12,5166
2020-10-02,Odisha,226334,928,194128
2020-10-02,Punjab,116213,3501,97777
2020-10-02,Puducherry,28534,532,22948
2020-10-02,Rajasthan,139696,1516,117238
2020-10-02,Sikkim,3011,41,2328
2020-10-02,Telangana,195609,1145,165844
2020-10-02,Tamil Nadu,608885,9653,552938
2020-10-02,Tripura,26359,283,20573
2020-10-02,India,6471936,100875,5425086
2020-10-02,Uttar Pradesh,406995,5917,351966
2020-10-02,Uttarakhand,49559,636,40176
2020-10-02,West Bengal,263634,5070,231699
2020-10-03,Andaman and Nicobar Islands,3868,53,3642
2020-10-03,Andhra Pradesh,713014,5941,651791
2020-10-03,Arunachal Pradesh,10421,18,7388
2020-10-03,Assam,185444,735,150773
2020-10-03,Bihar,186690,912,173795
2020-10-03,Chandigarh,12360,172,10396
2020-10-03,Chhattisgarh,121400,1031,91077
2020-10-03,Delhi,287930,5472,257224
2020-10-03,Dadra and Nagar Haveli and Daman and Diu,3070,2,2941
2020-10-03,Goa,34900,450,29527
2020-10-03,Gujarat,141398,3490,121219
2020-10-03,Himachal Pradesh,15695,205,12173
2020-10-03,Haryana,132576,1450,118258
2020-10-03,Jharkhand,86277,734,74604
2020-10-03,Jammu and Kashmir,78228,1231,61351
2020-10-03,Karnataka,630516,9219,508495
2020-10-03,Kerala,221334,814,139620
2020-10-03,Ladakh,4477,61,3315
2020-10-03,Maharashtra,1430861,37758,1134555
2020-10-03,Meghalaya,6456,54,4319
2020-10-03,Manipur,11651,71,9081
2020-10-03,Madhya Pradesh,133918,2399,111712
2020-10-03,Mizoram,2103,0,1772
2020-10-03,Nagaland,6429,12,5212
2020-10-03,Odisha,229387,945,198194
2020-10-03,Punjab,117319,3562,99468
2020-10-03,Puducherry,28752,534,23344
2020-10-03,Rajasthan,141846,1530,119241
2020-10-03,Sikkim,3050,43,2367
2020-10-03,Telangana,197327,1153,167846
2020-10-03,Tamil Nadu,614507,9718,558534
2020-10-03,Tripura,26549,286,20874
2020-10-03,India,6547415,101812,5506741
2020-10-03,Uttar Pradesh,410626,5977,356826
2020-10-03,Uttarakhand,50062,648,41095
2020-10-03,West Bengal,266974,5132,234712
2020-10-04,Andaman and Nicobar Islands,3884,53,3649
2020-10-04,Andhra Pradesh,719256,5981,658875
2020-10-04,Arunachal Pradesh,10548,18,7577
2020-10-04,Assam,186200,749,152124
2020-10-04,Bihar,187951,915,175109
2020-10-04,Chandigarh,12445,174,10598
2020-10-04,Chhattisgarh,123324,1045,93731
2020-10-04,Delhi,290613,5510,260350
2020-10-04,Dadra and Nagar Haveli and Daman and Diu,3087,2,2954
2020-10-04,Goa,35328,456,30033
2020-10-04,Gujarat,142700,3499,122465
2020-10-04,Himachal Pradesh,15851,212,12341
2020-10-04,Haryana,133878,1470,120341
2020-10-04,Jharkhand,87210,743,75511
2020-10-04,Jammu and Kashmir,79106,1242,62404
2020-10-04,Karnataka,640661,9286,515782
2020-10-04,Kerala,229887,837,144471
2020-10-04,Ladakh,4521,61,3354
2020-10-04,Maharashtra,1443409,38084,1149603
2020-10-04,Meghalaya,6656,54,4393
2020-10-04,Manipur,11857,74,9205
2020-10-04,Madhya Pradesh,135638,2434,113832
2020-10-04,Mizoram,2120,0,1791
2020-10-04,Nagaland,6552,12,5263
2020-10-04,Odisha,232713,960,202302
2020-10-04,Punjab,118157,3603,100977
2020-10-04,Puducherry,29089,539,23763
2020-10-04,Rajasthan,144030,1545,121331
2020-10-04,Sikkim,3093,45,2399
2020-10-04,Telangana,199276,1163,170212
2020-10-04,Tamil Nadu,619996,9784,564092
2020-10-04,Tripura,26871,290,21387
2020-10-04,India,6622185,102715,5583456
2020-10-04,Uttar Pradesh,414466,6029,362052
2020-10-04,Uttarakhand,51481,652,41487
2020-10-04,West Bengal,270331,5194,237698
2020-10-05,Andaman and Nicobar Islands,3899,54,3659
2020-10-05,Andhra Pradesh,723512,6019,666433
2020-10-05,Arunachal Pradesh,10783,19,7775
2020-10-05,Assam,187718,760,153488
2020-10-05,Bihar,188858,924,176674
2020-10-05,Chandigarh,12578,177,10797
2020-10-05,Chhattisgarh,126005,1081,97067
2020-10-05,Delhi,292560,5542,263938
2020-10-05,Dadra and Nagar Haveli and Daman and Diu,3092,2,2964
2020-10-05,Goa,35719,460,30456
2020-10-05,Gujarat,144027,3512,123870
2020-10-05,Himachal Pradesh,16033,219,12633
2020-10-05,Haryana,134909,1491,121596
2020-10-05,Jharkhand,88026,747,76843
2020-10-05,Jammu and Kashmir,79738,1252,63790
2020-10-05,Karnataka,647712,9370,522846
2020-10-05,Kerala,234929,860,149111
2020-10-05,Ladakh,4641,61,3414
2020-10-05,Maharashtra,1453653,38347,1162585
2020-10-05,Meghalaya,6767,59,4491
2020-10-05,Manipur,12107,75,9334
2020-10-05,Madhya Pradesh,137098,2463,115878
2020-10-05,Mizoram,2120,0,1837
2020-10-05,Nagaland,6594,12,5377
2020-10-05,Odisha,235330,977,206400
2020-10-05,Punjab,119186,3641,102648
2020-10-05,Puducherry,29277,543,24221
2020-10-05,Rajasthan,146195,1559,123421
2020-10-05,Sikkim,3110,46,2466
2020-10-05,Telangana,200611,1171,172388
2020-10-05,Tamil Nadu,625391,9846,569664
2020-10-05,Tripura,27030,296,21853
2020-10-05,India,6682315,103601,5659313
2020-10-05,Uttar Pradesh,417437,6092,366321
2020-10-05,Uttarakhand,51991,669,42368
2020-10-05,West Bengal,273679,5255,240707
2020-10-06,Andaman and Nicobar Islands,3912,54,3678
2020-10-06,Andhra Pradesh,729307,6052,672479
2020-10-06,Arunachal Pradesh,11007,20,7965
2020-10-06,Assam,188902,778,155074
2020-10-06,Bihar,190123,925,177929
2020-10-06,Chandigarh,12707,180,11035
2020-10-06,Chhattisgarh,128893,1104,100551
2020-10-06,Delhi,295236,5581,266935
2020-10-06,Dadra and Nagar Haveli and Daman and Diu,3103,2,2973
2020-10-06,Goa,36238,468,31050
2020-10-06,Gujarat,145362,3522,125343
2020-10-06,Himachal Pradesh,16283,224,12898
2020-10-06,Haryana,136115,1509,123286
2020-10-06,Jharkhand,88873,757,78089
2020-10-06,Jammu and Kashmir,80476,1268,65496
2020-10-06,Karnataka,657705,9461,533074
2020-10-06,Kerala,242800,885,154092
2020-10-06,Ladakh,4720,61,3464
2020-10-06,Maharashtra,1465911,38717,1179726
2020-10-06,Meghalaya,7037,60,4606
2020-10-06,Manipur,12242,78,9482
2020-10-06,Madhya Pradesh,138668,2488,118039
2020-10-06,Mizoram,2128,0,1887
2020-10-06,Nagaland,6662,12,5414
2020-10-06,Odisha,238003,993,210217
2020-10-06,Punjab,120016,3679,104355
2020-10-06,Puducherry,29682,546,24614
2020-10-06,Rajasthan,148316,1574,125448
2020-10-06,Sikkim,3135,49,2506
2020-10-06,Telangana,202594,1181,174769
2020-10-06,Tamil Nadu,630408,9917,575212
2020-10-06,Tripura,27305,298,22108
2020-10-06,India,6754184,104591,5741258
2020-10-06,Uttar Pradesh,420937,6153,370753
2020-10-06,Uttarakhand,52329,677,42968
2020-10-06,West Bengal,277049,5318,243743
2020-10-07,Andaman and Nicobar Islands,3935,54,3696
2020-10-07,Andhra Pradesh,734427,6086,678828
2020-10-07,Arunachal Pradesh,11267,21,8396
2020-10-07,Assam,190209,785,157635
2020-10-07,Bihar,191427,927,179351
2020-10-07,Chandigarh,12820,182,11190
2020-10-07,Chhattisgarh,131739,1134,103828
2020-10-07,Delhi,298107,5616,270305
2020-10-07,Dadra and Nagar Haveli and Daman and Diu,3120,2,2985
2020-10-07,Goa,36670,477,31444
2020-10-07,Gujarat,146673,3531,126757
2020-10-07,Himachal Pradesh,16565,226,13316
2020-10-07,Haryana,137398,1528,124841
2020-10-07,Jharkhand,89702,767,79176
2020-10-07,Jammu and Kashmir,81097,1282,67684
2020-10-07,Karnataka,668652,9574,542906
2020-10-07,Kerala,253406,907,160253
2020-10-07,Ladakh,4802,63,3511
2020-10-07,Maharashtra,1480489,39072,1196441
2020-10-07,Meghalaya,7165,60,4694
2020-10-07,Manipur,12491,80,9604
2020-10-07,Madhya Pradesh,140307,2518,120267
2020-10-07,Mizoram,2148,0,1895
2020-10-07,Nagaland,6715,12,5450
2020-10-07,Odisha,240998,1011,213672
2020-10-07,Punjab,120868,3712,105585
2020-10-07,Puducherry,30161,551,24930
2020-10-07,Rajasthan,150467,1590,127526
2020-10-07,Sikkim,3234,51,2534
2020-10-07,Telangana,204748,1189,177008
2020-10-07,Tamil Nadu,635855,9984,580736
2020-10-07,Tripura,27542,298,22654
2020-10-07,India,6832993,105554,5824468
2020-10-07,Uttar Pradesh,424326,6200,374972
2020-10-07,Uttarakhand,52959,688,43631
2020-10-07,West Bengal,280504,5376,246767
2020-10-08,Andaman and Nicobar Islands,3952,55,3707
2020-10-08,Andhra Pradesh,739719,6128,684930
2020-10-08,Arunachal Pradesh,11479,22,8679
2020-10-08,Assam,191397,794,159833
2020-10-08,Bihar,192671,929,180357
2020-10-08,Chandigarh,12922,186,11344
2020-10-08,Chhattisgarh,134612,1158,106027
2020-10-08,Delhi,300833,5653,272948
2020-10-08,Dadra and Nagar Haveli and Daman and Diu,3132,2,3000
2020-10-08,Goa,37102,484,31902
2020-10-08,Gujarat,147951,3541,128023
2020-10-08,Himachal Pradesh,16778,233,13583
2020-10-08,Haryana,138682,1548,126267
2020-10-08,Jharkhand,90486,775,80439
2020-10-08,Jammu and Kashmir,81793,1291,69020
2020-10-08,Karnataka,679356,9675,552519
2020-10-08,Kerala,258851,931,167256
2020-10-08,Ladakh,4902,63,3550
2020-10-08,Maharashtra,1493884,39430,1212016
2020-10-08,Meghalaya,7261,60,4832
2020-10-08,Manipur,12681,83,9719
2020-10-08,Madhya Pradesh,142022,2547,122687
2020-10-08,Mizoram,2150,0,1926
2020-10-08,Nagaland,6736,12,5516
2020-10-08,Odisha,244142,1027,216984
2020-10-08,Punjab,121716,3741,107200
2020-10-08,Puducherry,30539,556,25256
2020-10-08,Rajasthan,152605,1605,129618
2020-10-08,Sikkim,3246,52,2569
2020-10-08,Telangana,206644,1201,179075
2020-10-08,Tamil Nadu,640943,10052,586454
2020-10-08,Tripura,27756,301,23043
2020-10-08,India,6903791,106521,5903213
2020-10-08,Uttar Pradesh,427459,6245,378662
2020-10-08,Uttarakhand,53359,702,44535
2020-10-08,West Bengal,284030,5439,249737
2020-10-09,Andaman and Nicobar Islands,3976,55,3724
2020-10-09,Andhra Pradesh,744864,6159,691040
2020-10-09,Arunachal Pradesh,11760,23,8877
2020-10-09,Assam,192416,802,161901
2020-10-09,Bihar,193826,934,181781
2020-10-09,Chandigarh,12985,188,11505
2020-10-09,Chhattisgarh,137570,1196,108935
2020-10-09,Delhi,303693,5692,276046
2020-10-09,Dadra and Nagar Haveli and Daman and Diu,3140,2,3012
2020-10-09,Goa,37591,491,32317
2020-10-09,Gujarat,149194,3550,129541
2020-10-09,Himachal Pradesh,16977,240,13861
2020-10-09,Haryana,139932,1562,127540
2020-10-09,Jharkhand,91254,781,81654
2020-10-09,Jammu and Kashmir,82429,1306,69979
2020-10-09,Karnataka,690269,9789,561610
2020-10-09,Kerala,268101,956,175304
2020-10-09,Ladakh,4987,63,3886
2020-10-09,Maharashtra,1506018,39732,1229339
2020-10-09,Meghalaya,7388,61,4903
2020-10-09,Manipur,12812,86,9866
2020-10-09,Madhya Pradesh,143629,2574,124887
2020-10-09,Mizoram,2157,0,1974
2020-10-09,Nagaland,6888,12,5608
2020-10-09,Odisha,246839,1044,220388
2020-10-09,Punjab,122459,3773,108533
2020-10-09,Puducherry,30904,558,25543
2020-10-09,Rajasthan,154785,1621,131766
2020-10-09,Sikkim,3279,54,2640
2020-10-09,Telangana,208535,1208,180953
2020-10-09,Tamil Nadu,646128,10120,591811
2020-10-09,Tripura,27979,308,23451
2020-10-09,India,6977096,107450,5985841
2020-10-09,Uttar Pradesh,430666,6293,383086
2020-10-09,Uttarakhand,54063,716,45774
2020-10-09,West Bengal,287603,5501,252806
2020-10-10,Andaman and Nicobar Islands,3992,55,3744
2020-10-10,Andhra Pradesh,750517,6194,697699
2020-10-10,Arunachal Pradesh,11998,23,9035
2020-10-10,Assam,193387,811,163352
2020-10-10,Bihar,194966,944,183007
2020-10-10,Chandigarh,13081,190,11662
2020-10-10,Chhattisgarh,140258,1235,111654
2020-10-10,Delhi,306559,5740,278812
2020-10-10,Dadra and Nagar Haveli and Daman and Diu,3152,2,3025
2020-10-10,Goa,37934,499,32777
2020-10-10,Gujarat,150415,3560,130997
2020-10-10,Himachal Pradesh,17244,243,14261
2020-10-10,Haryana,141090,1572,128841
2020-10-10,Jharkhand,91951,784,82805
2020-10-10,Jammu and Kashmir,83064,1313,70955
2020-10-10,Karnataka,700786,9891,569947
2020-10-10,Kerala,279856,979,182874
2020-10-10,Ladakh,5059,64,3973
2020-10-10,Maharashtra,1517434,40040,1255779
2020-10-10,Meghalaya,7544,62,5045
2020-10-10,Manipur,13094,88,10306
2020-10-10,Madhya Pradesh,145245,2599,127034
2020-10-10,Mizoram,2162,0,1984
2020-10-10,Nagaland,6949,12,5641
2020-10-10,Odisha,249693,1059,224273
2020-10-10,Punjab,123317,3798,109767
2020-10-10,Puducherry,31241,559,25954
2020-10-10,Rajasthan,156908,1636,133918
2020-10-10,Sikkim,3321,55,2735
2020-10-10,Telangana,210346,1217,183025
2020-10-10,Tamil Nadu,651370,10187,597033
2020-10-10,Tripura,28150,310,23778
2020-10-10,India,7051514,108371,6074865
2020-10-10,Uttar Pradesh,433712,6353,387149
2020-10-10,Uttarakhand,54525,734,46186
2020-10-10,West Bengal,291194,5563,255838
2020-10-11,Andaman and Nicobar Islands,4005,55,3764
2020-10-11,Andhra Pradesh,755727,6224,703208
2020-10-11,Arunachal Pradesh,12147,24,9232
2020-10-11,Assam,193783,816,164579
2020-10-11,Bihar,196268,946,184224
2020-10-11,Chandigarh,13166,191,11787
2020-10-11,Chhattisgarh,142372,1253,113771
2020-10-11,Delhi,309339,5769,281869
2020-10-11,Dadra and Nagar Haveli and Daman and Diu,3163,2,3034
2020-10-11,Goa,38366,507,33203
2020-10-11,Gujarat,151596,3569,132410
2020-10-11,Himachal Pradesh,17408,245,14451
2020-10-11,Haryana,142155,1579,130003
2020-10-11,Jharkhand,92525,787,83571
2020-10-11,Jammu and Kashmir,83633,1322,71845
2020-10-11,Karnataka,710309,9966,580054
2020-10-11,Kerala,289203,1004,191798
2020-10-11,Ladakh,5081,64,4037
2020-10-11,Maharashtra,1528226,40345,1266240
2020-10-11,Meghalaya,7683,63,5142
2020-10-11,Manipur,13328,91,10504
2020-10-11,Madhya Pradesh,146820,2624,129019
2020-10-11,Mizoram,2175,0,2010
2020-10-11,Nagaland,7019,12,5690
2020-10-11,Odisha,252239,1075,227615
2020-10-11,Punjab,123973,3833,110865
2020-10-11,Puducherry,31549,563,26291
2020-10-11,Rajasthan,159052,1650,135990
2020-10-11,Sikkim,3360,56,2839
2020-10-11,Telangana,212063,1222,185128
2020-10-11,Tamil Nadu,656385,10252,602038
2020-10-11,Tripura,28349,312,24063
2020-10-11,India,7119303,109184,6146430
2020-10-11,Uttar Pradesh,436979,6394,390566
2020-10-11,Uttarakhand,55051,747,46642
2020-10-11,West Bengal,294806,5622,258948
2020-10-12,Andaman and Nicobar Islands,4023,55,3770
2020-10-12,Andhra Pradesh,758951,6256,708712
2020-10-12,Arunachal Pradesh,12367,24,9403
2020-10-12,Assam,195304,826,166036
2020-10-12,Bihar,197000,955,185593
2020-10-12,Chandigarh,13260,192,11898
2020-10-12,Chhattisgarh,145247,1286,116540
2020-10-12,Delhi,311188,5809,284844
2020-10-12,Dadra and Nagar Haveli and Daman and Diu,3168,2,3039
2020-10-12,Goa,38674,511,33698
2020-10-12,Gujarat,152765,3577,133852
2020-10-12,Himachal Pradesh,17578,246,14670
2020-10-12,Haryana,143221,1592,131228
2020-10-12,Jharkhand,93035,798,84461
2020-10-12,Jammu and Kashmir,84031,1333,72706
2020-10-12,Karnataka,717915,10036,592084
2020-10-12,Kerala,295133,1026,199634
2020-10-12,Ladakh,5151,64,4126
2020-10-12,Maharashtra,1535315,40514,1281896
2020-10-12,Meghalaya,7771,64,5273
2020-10-12,Manipur,13558,93,10707
2020-10-12,Madhya Pradesh,148298,2645,130721
2020-10-12,Mizoram,2184,0,2046
2020-10-12,Nagaland,7240,13,5760
2020-10-12,Odisha,254662,1093,230192
2020-10-12,Punjab,124535,3860,112417
2020-10-12,Puducherry,31737,565,26555
2020-10-12,Rajasthan,161184,1665,137848
2020-10-12,Sikkim,3367,57,2844
2020-10-12,Telangana,213084,1228,187342
2020-10-12,Tamil Nadu,661264,10314,607203
2020-10-12,Tripura,28458,313,24380
2020-10-12,India,7173565,109894,6224795
2020-10-12,Uttar Pradesh,439161,6438,393908
2020-10-12,Uttarakhand,55347,762,47306
2020-10-12,West Bengal,298389,5682,262103
2020-10-13,Andaman and Nicobar Islands,4036,55,3782
2020-10-13,Andhra Pradesh,763573,6291,714427
2020-10-13,Arunachal Pradesh,12561,28,9573
2020-10-13,Assam,196786,830,167056
2020-10-13,Bihar,198223,961,186623
2020-10-13,Chandigarh,13331,197,12007
2020-10-13,Chhattisgarh,147866,1306,119350
2020-10-13,Delhi,314224,5854,286880
2020-10-13,Dadra and Nagar Haveli and Daman and Diu,3168,2,3056
2020-10-13,Goa,39082,514,34252
2020-10-13,Gujarat,153923,3587,135227
2020-10-13,Himachal Pradesh,17762,249,14982
2020-10-13,Haryana,144302,1601,132382
2020-10-13,Jharkhand,93736,805,85314
2020-10-13,Jammu and Kashmir,84708,1340,73502
2020-10-13,Karnataka,726106,10123,602505
2020-10-13,Kerala,303897,1047,207357
2020-10-13,Ladakh,5238,64,4205
2020-10-13,Maharashtra,1543837,40701,1297252
2020-10-13,Meghalaya,7838,65,5406
2020-10-13,Manipur,13795,97,10829
2020-10-13,Madhya Pradesh,149761,2671,132429
2020-10-13,Mizoram,2202,0,2093
2020-10-13,Nagaland,7363,14,5778
2020-10-13,Odisha,256937,1110,232988
2020-10-13,Punjab,125211,3894,113105
2020-10-13,Puducherry,32004,567,26865
2020-10-13,Rajasthan,163219,1679,139616
2020-10-13,Sikkim,3417,59,2933
2020-10-13,Telangana,214792,1233,189351
2020-10-13,Tamil Nadu,665930,10371,612320
2020-10-13,Tripura,28675,314,24600
2020-10-13,India,7237282,110621,6298874
2020-10-13,Uttar Pradesh,442118,6466,397570
2020-10-13,Uttarakhand,55641,782,47971
2020-10-13,West Bengal,302020,5744,265288
2020-10-14,Andaman and Nicobar Islands,4046,55,3796
2020-10-14,Andhra Pradesh,767465,6319,719477
2020-10-14,Arunachal Pradesh,12768,29,9694
2020-10-14,Assam,198213,834,168069
2020-10-14,Bihar,199549,967,187998
2020-10-14,Chandigarh,13403,199,12119
2020-10-14,Chhattisgarh,150696,1339,121548
2020-10-14,Delhi,317548,5898,289747
2020-10-14,Dadra and Nagar Haveli and Daman and Diu,3171,2,3065
2020-10-14,Goa,39438,519,34731
2020-10-14,Gujarat,155098,3598,136641
2020-10-14,Himachal Pradesh,18008,250,15214
2020-10-14,Haryana,145507,1614,133706
2020-10-14,Jharkhand,94369,811,86367
2020-10-14,Jammu and Kashmir,85409,1352,74318
2020-10-14,Karnataka,735371,10198,611167
2020-10-14,Kerala,310141,1067,215149
2020-10-14,Ladakh,5304,64,4261
2020-10-14,Maharashtra,1554389,40859,1316769
2020-10-14,Meghalaya,7991,70,5582
2020-10-14,Manipur,14096,103,10915
2020-10-14,Madhya Pradesh,155276,2686,138158
2020-10-14,Mizoram,2212,0,2108
2020-10-14,Nagaland,7416,17,5860
2020-10-14,Odisha,259541,1125,235763
2020-10-14,Punjab,125760,3925,114075
2020-10-14,Puducherry,32245,568,27152
2020-10-14,Rajasthan,165240,1694,141835
2020-10-14,Sikkim,3459,59,2994
2020-10-14,Telangana,216238,1241,191269
2020-10-14,Tamil Nadu,670392,10423,617403
2020-10-14,Tripura,28856,315,25018
2020-10-14,India,7305093,111311,6380456
2020-10-14,Uttar Pradesh,444711,6507,401306
2020-10-14,Uttarakhand,56070,796,48798
2020-10-14,West Bengal,305697,5808,268384
2020-10-15,Andaman and Nicobar Islands,4062,55,3817
2020-10-15,Andhra Pradesh,771503,6357,725099
2020-10-15,Arunachal Pradesh,12971,30,9889
2020-10-15,Assam,198982,843,169332
2020-10-15,Bihar,200825,972,188802
2020-10-15,Chandigarh,13477,201,12232
2020-10-15,Chhattisgarh,153515,1385,123943
2020-10-15,Delhi,321031,5924,292502
2020-10-15,Dadra and Nagar Haveli and Daman and Diu,3172,2,3073
2020-10-15,Goa,39770,525,35161
2020-10-15,Gujarat,156283,3609,137970
2020-10-15,Himachal Pradesh,18303,255,15367
2020-10-15,Haryana,146706,1623,134719
2020-10-15,Jharkhand,94952,819,87240
2020-10-15,Jammu and Kashmir,86057,1358,75641
2020-10-15,Karnataka,743848,10283,620008
2020-10-15,Kerala,317930,1090,222231
2020-10-15,Ladakh,5393,65,4310
2020-10-15,Maharashtra,1564615,41196,1330483
2020-10-15,Meghalaya,8164,73,5646
2020-10-15,Manipur,14380,104,11081
2020-10-15,Madhya Pradesh,156584,2710,139717
2020-10-15,Mizoram,2220,0,2121
2020-10-15,Nagaland,7492,17,5960
2020-10-15,Odisha,262011,1142,238535
2020-10-15,Punjab,126230,3954,115186
2020-10-15,Puducherry,32486,570,27365
2020-10-15,Rajasthan,167279,1708,143984
2020-10-15,Sikkim,3500,59,3048
2020-10-15,Telangana,217670,1249,193218
2020-10-15,Tamil Nadu,674802,10472,622458
2020-10-15,Tripura,29028,316,25371
2020-10-15,India,7368534,112193,6451248
2020-10-15,Uttar Pradesh,447383,6543,404545
2020-10-15,Uttarakhand,56493,814,49631
2020-10-15,West Bengal,309417,5870,271563
2020-10-16,Andaman and Nicobar Islands,4072,56,3831
2020-10-16,Andhra Pradesh,775470,6382,730109
2020-10-16,Arunachal Pradesh,13169,30,10071
2020-10-16,Assam,199749,853,170263
2020-10-16,Bihar,201887,981,190256
2020-10-16,Chandigarh,13532,206,12352
2020-10-16,Chhattisgarh,155987,1425,126869
2020-10-16,Delhi,324459,5946,295699
2020-10-16,Dadra and Nagar Haveli and Daman and Diu,3177,2,3084
2020-10-16,Goa,40091,531,35610
2020-10-16,Gujarat,157474,3620,139249
2020-10-16,Himachal Pradesh,18522,257,15586
2020-10-16,Haryana,147933,1634,135858
2020-10-16,Jharkhand,95425,824,88058
2020-10-16,Jammu and Kashmir,86754,1366,76479
2020-10-16,Karnataka,751390,10356,628588
2020-10-16,Kerala,325213,1114,228998
2020-10-16,Ladakh,5441,65,4461
2020-10-16,Maharashtra,1576062,41502,1344368
2020-10-16,Meghalaya,8303,75,5736
2020-10-16,Manipur,14717,109,11245
2020-10-16,Madhya Pradesh,157936,2735,141273
2020-10-16,Mizoram,2229,0,2127
2020-10-16,Nagaland,7604,17,6051
2020-10-16,Odisha,264149,1157,241385
2020-10-16,Punjab,126737,3980,116165
2020-10-16,Puducherry,32766,571,27671
2020-10-16,Rajasthan,169289,1723,146185
2020-10-16,Sikkim,3531,59,3096
2020-10-16,Telangana,219224,1256,194653
2020-10-16,Tamil Nadu,679191,10532,627703
2020-10-16,Tripura,29190,320,25742
2020-10-16,India,7430838,113033,6521816
2020-10-16,Uttar Pradesh,449935,6589,408083
2020-10-16,Uttarakhand,57042,829,50155
2020-10-16,West Bengal,313188,5931,274757
2020-10-17,Andaman and Nicobar Islands,4083,56,3848
2020-10-17,Andhra Pradesh,779146,6406,735638
2020-10-17,Arunachal Pradesh,13348,30,10315
2020-10-17,Assam,200391,865,171081
2020-10-17,Bihar,203060,990,191515
2020-10-17,Chandigarh,13582,207,12460
