2020-01-26,梅州,12℃,94%,26
2020-01-26,湛江,12℃,92%,10
2020-01-26,佛山,11℃,92%,12
2020-01-26,南宁,8℃,100%,11
2020-01-26,揭阳,16℃,100%,20
2020-01-26,周口,4℃,74%,239
2020-01-26,东莞,14℃,100%,20
2020-01-26,苏州,5℃,96%,20
2020-01-26,沈阳,-8℃,56%,345
2020-01-26,昆明,3℃,77%,46
2020-01-26,贵阳,0℃,97%,23
2020-01-26,南京,4℃,100%,23
2020-01-26,长春,-19℃,94%,409
2020-01-26,哈尔滨,-25℃,77%,250
2020-01-26,厦门,14℃,99%,43
2020-01-26,惠州,14℃,97%,25
2020-01-27,武汉,3℃,82%,65
2020-01-27,黄冈,2℃,88%,58
2020-01-27,孝感,3℃,91%,90
2020-01-27,襄阳,2℃,86%,132
2020-01-27,随州,2℃,84%,94
2020-01-27,宜昌,2℃,76%,88
2020-01-27,荆州,3℃,87%,97
2020-01-27,荆门,1℃,87%,120
2020-01-27,鄂州,3℃,89%,45
2020-01-27,温州,9℃,80%,17
2020-01-27,黄石,2℃,91%,32
2020-01-27,咸宁,2℃,98%,43
2020-01-27,十堰,0℃,98%,92
2020-01-27,深圳,11℃,74%,11
2020-01-27,广州,9℃,73%,13
2020-01-27,仙桃,3℃,84%,-1
2020-01-27,长沙,4℃,78%,50
2020-01-27,杭州,5℃,95%,23
2020-01-27,恩施,5℃,85%,30
2020-01-27,台州,9℃,83%,18
2020-01-27,天门,3℃,83%,-1
2020-01-27,南昌,4℃,84%,15
2020-01-27,信阳,1℃,95%,118
2020-01-27,南阳,1℃,77%,140
2020-01-27,成都,6℃,79%,75
2020-01-27,宁波,7℃,96%,24
2020-01-27,郑州,1℃,64%,107
2020-01-27,合肥,0℃,99%,65
2020-01-27,阜阳,1℃,97%,80
2020-01-27,九江,3℃,93%,17
2020-01-27,岳阳,3℃,80%,64
2020-01-27,南充,7℃,94%,60
2020-01-27,盐城,5℃,93%,39
2020-01-27,茂名,9℃,85%,25
2020-01-27,西安,1℃,84%,102
2020-01-27,邵阳,3℃,74%,73
2020-01-27,衡阳,4℃,76%,70
2020-01-27,达州,6℃,86%,58
2020-01-27,梅州,8℃,77%,14
2020-01-27,湛江,10℃,80%,19
2020-01-27,佛山,8℃,74%,11
2020-01-27,南宁,7℃,75%,25
2020-01-27,揭阳,10℃,94%,12
2020-01-27,周口,1℃,92%,220
2020-01-27,东莞,10℃,76%,16
2020-01-27,苏州,5℃,93%,27
2020-01-27,沈阳,-14℃,82%,249
2020-01-27,昆明,0℃,93%,57
2020-01-27,贵阳,0℃,92%,45
2020-01-27,南京,3℃,100%,26
2020-01-27,长春,-9℃,53%,199
2020-01-27,哈尔滨,-17℃,79%,212
2020-01-27,厦门,12℃,93%,15
2020-01-27,惠州,10℃,76%,15
2020-01-28,武汉,2℃,94%,85
2020-01-28,黄冈,3℃,80%,90
2020-01-28,孝感,3℃,98%,84
2020-01-28,襄阳,1℃,79%,89
2020-01-28,随州,0℃,95%,89
2020-01-28,宜昌,3℃,69%,102
2020-01-28,荆州,0℃,97%,74
2020-01-28,荆门,2℃,71%,75
2020-01-28,鄂州,4℃,82%,90
2020-01-28,温州,8℃,69%,19
2020-01-28,黄石,4℃,87%,65
2020-01-28,咸宁,2℃,99%,58
2020-01-28,十堰,2℃,90%,78
2020-01-28,深圳,10℃,66%,14
2020-01-28,广州,8℃,63%,16
2020-01-28,仙桃,1℃,97%,-1
2020-01-28,长沙,1℃,94%,59
2020-01-28,杭州,4℃,77%,20
2020-01-28,恩施,5℃,71%,35
2020-01-28,台州,7℃,67%,24
2020-01-28,天门,1℃,99%,-1
2020-01-28,南昌,4℃,82%,54
2020-01-28,信阳,3℃,86%,119
2020-01-28,南阳,0℃,99%,140
2020-01-28,成都,5℃,96%,54
2020-01-28,宁波,5℃,88%,38
2020-01-28,郑州,-1℃,95%,97
2020-01-28,合肥,1℃,99%,92
2020-01-28,阜阳,2℃,86%,133
2020-01-28,九江,3℃,91%,64
2020-01-28,岳阳,3℃,93%,68
2020-01-28,南充,7℃,85%,63
2020-01-28,盐城,3℃,77%,94
2020-01-28,茂名,10℃,90%,53
2020-01-28,西安,0℃,99%,95
2020-01-28,邵阳,3℃,82%,65
2020-01-28,衡阳,4℃,77%,92
2020-01-28,达州,5℃,94%,72
2020-01-28,梅州,7℃,63%,18
2020-01-28,湛江,10℃,94%,39
2020-01-28,佛山,8℃,65%,14
2020-01-28,南宁,9℃,66%,46
2020-01-28,揭阳,10℃,73%,16
2020-01-28,周口,0℃,78%,114
2020-01-28,东莞,9℃,69%,14
2020-01-28,苏州,4℃,78%,73
2020-01-28,沈阳,-5℃,72%,192
2020-01-28,昆明,5℃,77%,40
2020-01-28,贵阳,0℃,85%,39
2020-01-28,南京,2℃,100%,72
2020-01-28,长春,-10℃,86%,261
2020-01-28,哈尔滨,-18℃,83%,245
2020-01-28,厦门,12℃,67%,22
2020-01-28,惠州,9℃,67%,16
2020-01-29,武汉,0℃,93%,69
2020-01-29,黄冈,1℃,92%,79
2020-01-29,孝感,0℃,99%,59
2020-01-29,襄阳,5℃,67%,100
2020-01-29,随州,0℃,93%,85
2020-01-29,宜昌,4℃,76%,112
2020-01-29,荆州,2℃,97%,80
2020-01-29,荆门,4℃,73%,104
2020-01-29,鄂州,2℃,90%,90
2020-01-29,温州,7℃,68%,20
2020-01-29,黄石,1℃,92%,93
2020-01-29,咸宁,0℃,99%,73
2020-01-29,十堰,1℃,84%,45
2020-01-29,深圳,11℃,56%,23
2020-01-29,广州,10℃,54%,29
2020-01-29,仙桃,1℃,96%,-1
2020-01-29,长沙,1℃,95%,77
2020-01-29,杭州,4℃,69%,64
2020-01-29,恩施,2℃,91%,54
2020-01-29,台州,6℃,69%,30
2020-01-29,天门,2℃,99%,-1
2020-01-29,南昌,3℃,86%,77
2020-01-29,信阳,2℃,91%,97
2020-01-29,南阳,2℃,85%,108
2020-01-29,成都,2℃,99%,78
2020-01-29,宁波,5℃,72%,67
2020-01-29,郑州,0℃,90%,123
2020-01-29,合肥,2℃,86%,65
2020-01-29,阜阳,0℃,94%,130
2020-01-29,九江,1℃,87%,90
2020-01-29,岳阳,4℃,75%,107
2020-01-29,南充,5℃,99%,68
2020-01-29,盐城,4℃,79%,112
2020-01-29,茂名,12℃,69%,109
2020-01-29,西安,0℃,95%,79
2020-01-29,邵阳,3℃,76%,82
2020-01-29,衡阳,5℃,68%,67
2020-01-29,达州,4℃,99%,93
2020-01-29,梅州,5℃,72%,23
2020-01-29,湛江,12℃,69%,55
2020-01-29,佛山,10℃,64%,23
2020-01-29,南宁,10℃,59%,54
2020-01-29,揭阳,7℃,84%,22
2020-01-29,周口,1℃,90%,134
2020-01-29,东莞,11℃,56%,33
2020-01-29,苏州,4℃,79%,104
2020-01-29,沈阳,-9℃,71%,188
2020-01-29,昆明,6℃,79%,53
2020-01-29,贵阳,1℃,85%,53
2020-01-29,南京,4℃,74%,72
2020-01-29,长春,-14℃,86%,220
2020-01-29,哈尔滨,-14℃,69%,109
2020-01-29,厦门,10℃,60%,20
2020-01-29,惠州,9℃,62%,25
2020-01-30,武汉,0℃,96%,79
2020-01-30,黄冈,3℃,95%,77
2020-01-30,孝感,2℃,99%,82
2020-01-30,襄阳,4℃,79%,82
2020-01-30,随州,-1℃,93%,80
2020-01-30,宜昌,5℃,70%,92
2020-01-30,荆州,3℃,99%,68
2020-01-30,荆门,7℃,63%,109
2020-01-30,鄂州,3℃,93%,74
2020-01-30,温州,5℃,69%,38
2020-01-30,黄石,3℃,90%,80
2020-01-30,咸宁,0℃,99%,74
2020-01-30,十堰,1℃,76%,52
2020-01-30,深圳,11℃,52%,35
2020-01-30,广州,11℃,46%,36
2020-01-30,仙桃,1℃,97%,-1
2020-01-30,长沙,2℃,93%,82
2020-01-30,杭州,6℃,64%,70
2020-01-30,恩施,2℃,93%,84
2020-01-30,台州,4℃,72%,49
2020-01-30,天门,1℃,99%,-1
2020-01-30,南昌,3℃,92%,84
2020-01-30,信阳,2℃,85%,115
2020-01-30,南阳,1℃,74%,140
2020-01-30,成都,5℃,97%,62
2020-01-30,宁波,6℃,66%,87
2020-01-30,郑州,-1℃,98%,129
2020-01-30,合肥,0℃,98%,114
2020-01-30,阜阳,0℃,97%,182
2020-01-30,九江,2℃,91%,88
2020-01-30,岳阳,6℃,68%,84
2020-01-30,南充,5℃,98%,69
2020-01-30,盐城,1℃,77%,132
2020-01-30,茂名,11℃,71%,69
2020-01-30,西安,1℃,74%,84
2020-01-30,邵阳,3℃,79%,97
2020-01-30,衡阳,5℃,85%,128
2020-01-30,达州,5℃,97%,90
2020-01-30,梅州,6℃,60%,40
2020-01-30,湛江,12℃,58%,67
2020-01-30,佛山,10℃,55%,30
2020-01-30,南宁,10℃,64%,78
2020-01-30,揭阳,10℃,48%,42
2020-01-30,周口,2℃,85%,133
2020-01-30,东莞,11℃,43%,33
2020-01-30,苏州,4℃,67%,107
2020-01-30,沈阳,-12℃,71%,67
2020-01-30,昆明,6℃,76%,39
2020-01-30,贵阳,2℃,79%,42
2020-01-30,南京,4℃,65%,92
2020-01-30,长春,-15℃,85%,46
2020-01-30,哈尔滨,-15℃,64%,33
2020-01-30,厦门,9℃,72%,25
2020-01-30,惠州,11℃,48%,32
2020-01-31,武汉,0℃,95%,80
2020-01-31,黄冈,3℃,81%,89
2020-01-31,孝感,0℃,99%,84
2020-01-31,襄阳,6℃,55%,85
2020-01-31,随州,0℃,89%,102
2020-01-31,宜昌,6℃,58%,112
2020-01-31,荆州,3℃,90%,79
2020-01-31,荆门,7℃,55%,124
2020-01-31,鄂州,6℃,81%,123
2020-01-31,温州,7℃,65%,65
2020-01-31,黄石,2℃,85%,93
2020-01-31,咸宁,2℃,83%,78
2020-01-31,十堰,2℃,69%,52
2020-01-31,深圳,13℃,32%,43
2020-01-31,广州,8℃,57%,52
2020-01-31,仙桃,1℃,93%,-1
2020-01-31,长沙,2℃,91%,74
2020-01-31,杭州,4℃,63%,99
2020-01-31,恩施,4℃,88%,102
2020-01-31,台州,5℃,59%,79
2020-01-31,天门,4℃,77%,-1
2020-01-31,南昌,5℃,76%,83
2020-01-31,信阳,3℃,77%,143
2020-01-31,南阳,3℃,56%,118
2020-01-31,成都,7℃,97%,70
2020-01-31,宁波,3℃,68%,89
2020-01-31,郑州,1℃,86%,149
2020-01-31,合肥,-1℃,99%,145
2020-01-31,阜阳,1℃,93%,182
2020-01-31,九江,2℃,83%,124
2020-01-31,岳阳,7℃,58%,94
2020-01-31,南充,9℃,89%,68
2020-01-31,盐城,-1℃,81%,103
2020-01-31,茂名,9℃,83%,48
2020-01-31,西安,1℃,78%,124
2020-01-31,邵阳,6℃,74%,87
2020-01-31,衡阳,8℃,66%,80
2020-01-31,达州,8℃,75%,102
2020-01-31,梅州,7℃,55%,43
2020-01-31,湛江,9℃,87%,35
2020-01-31,佛山,9℃,76%,45
2020-01-31,南宁,11℃,48%,88
2020-01-31,揭阳,9℃,43%,49
2020-01-31,周口,4℃,66%,168
2020-01-31,东莞,11℃,43%,52
2020-01-31,苏州,2℃,72%,94
2020-01-31,沈阳,-14℃,72%,104
2020-01-31,昆明,8℃,75%,46
2020-01-31,贵阳,6℃,59%,45
2020-01-31,南京,0℃,89%,142
2020-01-31,长春,-21℃,92%,170
2020-01-31,哈尔滨,-26℃,75%,229
2020-01-31,厦门,9℃,64%,43
2020-01-31,惠州,11℃,40%,39
2020-02-01,武汉,0℃,93%,93
2020-02-01,黄冈,3℃,78%,84
2020-02-01,孝感,2℃,87%,119
2020-02-01,襄阳,9℃,48%,117
2020-02-01,随州,2℃,83%,123
2020-02-01,宜昌,8℃,60%,142
2020-02-01,荆州,6℃,84%,102
2020-02-01,荆门,9℃,46%,130
2020-02-01,鄂州,6℃,54%,82
2020-02-01,温州,5℃,81%,88
2020-02-01,黄石,4℃,77%,73
2020-02-01,咸宁,4℃,72%,99
2020-02-01,十堰,4℃,74%,78
2020-02-01,深圳,12℃,62%,53
2020-02-01,广州,9℃,62%,67
2020-02-01,仙桃,4℃,85%,-1
2020-02-01,长沙,9℃,74%,88
2020-02-01,杭州,2℃,59%,75
2020-02-01,恩施,6℃,86%,135
2020-02-01,台州,3℃,78%,74
2020-02-01,天门,4℃,75%,-1
2020-02-01,南昌,5℃,78%,94
2020-02-01,信阳,5℃,64%,133
2020-02-01,南阳,4℃,75%,162
2020-02-01,成都,7℃,92%,59
2020-02-01,宁波,1℃,79%,94
2020-02-01,郑州,0℃,99%,134
2020-02-01,合肥,-1℃,93%,69
2020-02-01,阜阳,5℃,65%,95
2020-02-01,九江,2℃,85%,85
2020-02-01,岳阳,9℃,61%,73
2020-02-01,南充,8℃,100%,90
2020-02-01,盐城,-1℃,89%,90
2020-02-01,茂名,15℃,53%,43
2020-02-01,西安,5℃,66%,178
2020-02-01,邵阳,8℃,78%,102
2020-02-01,衡阳,10℃,62%,97
2020-02-01,达州,8℃,90%,140
2020-02-01,梅州,5℃,66%,39
2020-02-01,湛江,17℃,77%,43
2020-02-01,佛山,9℃,80%,53
2020-02-01,南宁,14℃,52%,69
2020-02-01,揭阳,8℃,77%,72
2020-02-01,周口,7℃,56%,124
2020-02-01,东莞,10℃,64%,60
2020-02-01,苏州,2℃,88%,69
2020-02-01,沈阳,-13℃,85%,232
2020-02-01,昆明,8℃,75%,48
2020-02-01,贵阳,6℃,66%,65
2020-02-01,南京,1℃,76%,92
2020-02-01,长春,-15℃,92%,307
2020-02-01,哈尔滨,-25℃,79%,269
2020-02-01,厦门,9℃,51%,50
2020-02-01,惠州,11℃,68%,45
2020-02-02,武汉,8℃,82%,90
2020-02-02,黄冈,9℃,59%,74
2020-02-02,孝感,9℃,62%,165
2020-02-02,襄阳,8℃,67%,172
2020-02-02,随州,8℃,60%,115
2020-02-02,宜昌,7℃,99%,198
2020-02-02,荆州,8℃,87%,155
2020-02-02,荆门,7℃,76%,98
2020-02-02,鄂州,10℃,55%,68
2020-02-02,温州,6℃,76%,33
2020-02-02,黄石,9℃,61%,60
2020-02-02,咸宁,9℃,63%,107
2020-02-02,十堰,6℃,73%,124
2020-02-02,深圳,15℃,74%,39
2020-02-02,广州,14℃,61%,59
2020-02-02,仙桃,9℃,70%,-1
2020-02-02,长沙,8℃,86%,105
2020-02-02,杭州,5℃,70%,26
2020-02-02,恩施,6℃,94%,57
2020-02-02,台州,5℃,84%,62
2020-02-02,天门,8℃,82%,-1
2020-02-02,南昌,10℃,55%,67
2020-02-02,信阳,10℃,47%,122
2020-02-02,南阳,7℃,71%,173
2020-02-02,成都,7℃,96%,64
2020-02-02,宁波,3℃,79%,21
2020-02-02,郑州,5℃,50%,138
2020-02-02,合肥,7℃,52%,40
2020-02-02,阜阳,8℃,57%,152
2020-02-02,九江,9℃,60%,68
2020-02-02,岳阳,10℃,78%,88
2020-02-02,南充,8℃,98%,82
2020-02-02,盐城,3℃,86%,155
2020-02-02,茂名,17℃,71%,45
2020-02-02,西安,6℃,70%,165
2020-02-02,邵阳,8℃,82%,119
2020-02-02,衡阳,10℃,75%,145
2020-02-02,达州,8℃,83%,95
2020-02-02,梅州,8℃,68%,59
2020-02-02,湛江,18℃,90%,37
2020-02-02,佛山,16℃,62%,55
2020-02-02,南宁,14℃,64%,200
2020-02-02,揭阳,10℃,87%,64
2020-02-02,周口,7℃,60%,138
2020-02-02,东莞,14℃,63%,42
2020-02-02,苏州,5℃,57%,23
2020-02-02,沈阳,-14℃,84%,88
2020-02-02,昆明,8℃,62%,40
2020-02-02,贵阳,5℃,100%,97
2020-02-02,南京,7℃,44%,26
2020-02-02,长春,-13℃,47%,36
2020-02-02,哈尔滨,-15℃,64%,63
2020-02-02,厦门,10℃,67%,62
2020-02-02,惠州,15℃,71%,35
2020-02-03,武汉,8℃,85%,75
2020-02-03,黄冈,0℃,99%,87
2020-02-03,孝感,8℃,99%,87
2020-02-03,襄阳,9℃,63%,142
2020-02-03,随州,6℃,73%,128
2020-02-03,宜昌,7℃,99%,75
2020-02-03,荆州,8℃,94%,80
2020-02-03,荆门,8℃,74%,110
2020-02-03,鄂州,7℃,92%,73
2020-02-03,温州,10℃,84%,25
2020-02-03,黄石,7℃,96%,73
2020-02-03,咸宁,6℃,99%,74
2020-02-03,十堰,7℃,71%,75
2020-02-03,深圳,16℃,77%,41
2020-02-03,广州,17℃,69%,67
2020-02-03,仙桃,7℃,95%,-1
2020-02-03,长沙,8℃,93%,130
2020-02-03,杭州,7℃,90%,55
2020-02-03,恩施,7℃,95%,57
2020-02-03,台州,10℃,90%,30
2020-02-03,天门,8℃,98%,-1
2020-02-03,南昌,8℃,80%,70
2020-02-03,信阳,7℃,75%,202
2020-02-03,南阳,7℃,64%,210
2020-02-03,成都,7℃,95%,55
2020-02-03,宁波,9℃,94%,26
2020-02-03,郑州,5℃,56%,176
2020-02-03,合肥,3℃,88%,75
2020-02-03,阜阳,3℃,84%,204
2020-02-03,九江,7℃,92%,88
2020-02-03,岳阳,8℃,100%,75
2020-02-03,南充,7℃,97%,62
2020-02-03,盐城,2℃,89%,85
2020-02-03,茂名,18℃,84%,53
2020-02-03,西安,4℃,50%,38
2020-02-03,邵阳,7℃,100%,59
2020-02-03,衡阳,8℃,94%,60
2020-02-03,达州,7℃,99%,54
2020-02-03,梅州,12℃,69%,74
2020-02-03,湛江,18℃,94%,49
2020-02-03,佛山,15℃,72%,73
2020-02-03,南宁,15℃,84%,186
2020-02-03,揭阳,12℃,88%,52
2020-02-03,周口,6℃,59%,155
2020-02-03,东莞,16℃,81%,92
2020-02-03,苏州,7℃,84%,55
2020-02-03,沈阳,-13℃,84%,43
2020-02-03,昆明,6℃,74%,42
2020-02-03,贵阳,4℃,99%,39
2020-02-03,南京,6℃,76%,49
2020-02-03,长春,-17℃,71%,78
2020-02-03,哈尔滨,-14℃,56%,69
2020-02-03,厦门,11℃,76%,55
2020-02-03,惠州,16℃,83%,46
2020-02-04,武汉,2℃,94%,99
2020-02-04,黄冈,5℃,93%,102
2020-02-04,孝感,2℃,99%,112
2020-02-04,襄阳,6℃,66%,204
2020-02-04,随州,2℃,92%,152
2020-02-04,宜昌,7℃,58%,125
2020-02-04,荆州,4℃,99%,117
2020-02-04,荆门,7℃,66%,163
2020-02-04,鄂州,6℃,87%,104
2020-02-04,温州,8℃,96%,33
2020-02-04,黄石,4℃,90%,79
2020-02-04,咸宁,5℃,99%,102
2020-02-04,十堰,4℃,76%,129
2020-02-04,深圳,16℃,89%,53
2020-02-04,广州,13℃,96%,18
2020-02-04,仙桃,3℃,96%,-1
2020-02-04,长沙,8℃,92%,80
2020-02-04,杭州,7℃,80%,92
2020-02-04,恩施,6℃,93%,65
2020-02-04,台州,8℃,87%,59
2020-02-04,天门,3℃,99%,-1
2020-02-04,南昌,8℃,84%,48
2020-02-04,信阳,4℃,87%,210
2020-02-04,南阳,2℃,76%,213
2020-02-04,成都,7℃,93%,52
2020-02-04,宁波,8℃,80%,70
2020-02-04,郑州,0℃,87%,160
2020-02-04,合肥,3℃,95%,143
2020-02-04,阜阳,5℃,79%,201
2020-02-04,九江,7℃,82%,85
2020-02-04,岳阳,8℃,86%,102
2020-02-04,南充,6℃,97%,62
2020-02-04,盐城,1℃,75%,34
2020-02-04,茂名,16℃,86%,43
2020-02-04,西安,1℃,69%,115
2020-02-04,邵阳,7℃,100%,64
2020-02-04,衡阳,8℃,91%,65
2020-02-04,达州,7℃,99%,57
2020-02-04,梅州,12℃,97%,45
2020-02-04,湛江,18℃,94%,30
2020-02-04,佛山,12℃,96%,9
2020-02-04,南宁,10℃,100%,10
2020-02-04,揭阳,14℃,90%,54
2020-02-04,周口,6℃,67%,200
2020-02-04,东莞,13℃,100%,45
2020-02-04,苏州,4℃,82%,36
2020-02-04,沈阳,-7℃,66%,74
2020-02-04,昆明,4℃,82%,40
2020-02-04,贵阳,3℃,96%,36
2020-02-04,南京,4℃,86%,74
2020-02-04,长春,-15℃,61%,55
2020-02-04,哈尔滨,-27℃,74%,127
2020-02-04,厦门,12℃,81%,28
2020-02-04,惠州,14℃,91%,36
2020-02-05,武汉,2℃,95%,79
2020-02-05,黄冈,5℃,83%,82
2020-02-05,孝感,2℃,99%,134
2020-02-05,襄阳,7℃,76%,148
2020-02-05,随州,3℃,87%,118
2020-02-05,宜昌,8℃,68%,162
2020-02-05,荆州,4℃,97%,85
2020-02-05,荆门,10℃,62%,149
2020-02-05,鄂州,7℃,77%,93
2020-02-05,温州,9℃,91%,36
2020-02-05,黄石,5℃,89%,69
2020-02-05,咸宁,5℃,90%,80
2020-02-05,十堰,7℃,73%,90
2020-02-05,深圳,16℃,82%,18
2020-02-05,广州,13℃,94%,15
2020-02-05,仙桃,4℃,97%,-1
2020-02-05,长沙,8℃,93%,68
2020-02-05,杭州,5℃,93%,39
2020-02-05,恩施,6℃,93%,92
2020-02-05,台州,8℃,91%,49
2020-02-05,天门,4℃,99%,-1
2020-02-05,南昌,7℃,90%,45
2020-02-05,信阳,5℃,76%,158
2020-02-05,南阳,3℃,63%,200
2020-02-05,成都,9℃,90%,65
2020-02-05,宁波,8℃,85%,30
2020-02-05,郑州,1℃,71%,140
2020-02-05,合肥,2℃,91%,118
2020-02-05,阜阳,5℃,83%,220
2020-02-05,九江,5℃,87%,52
2020-02-05,岳阳,9℃,86%,104
2020-02-05,南充,9℃,88%,80
2020-02-05,盐城,4℃,63%,43
2020-02-05,茂名,16℃,87%,49
2020-02-05,西安,5℃,62%,155
2020-02-05,邵阳,7℃,100%,73
2020-02-05,衡阳,9℃,91%,69
2020-02-05,达州,8℃,94%,70
2020-02-05,梅州,13℃,91%,15
2020-02-05,湛江,16℃,90%,60
2020-02-05,佛山,12℃,94%,10
2020-02-05,南宁,11℃,99%,17
2020-02-05,揭阳,14℃,98%,28
2020-02-05,周口,2℃,75%,213
2020-02-05,东莞,14℃,100%,32
2020-02-05,苏州,5℃,78%,31
2020-02-05,沈阳,-15℃,34%,42
2020-02-05,昆明,4℃,86%,35
2020-02-05,贵阳,4℃,94%,55
2020-02-05,南京,5℃,86%,69
2020-02-05,长春,-23℃,80%,70
2020-02-05,哈尔滨,-25℃,77%,67
2020-02-05,厦门,11℃,99%,28
2020-02-05,惠州,15℃,89%,15
2020-02-06,武汉,7℃,77%,159
2020-02-06,黄冈,9℃,68%,155
2020-02-06,孝感,6℃,92%,143
2020-02-06,襄阳,0℃,98%,100
2020-02-06,随州,3℃,94%,130
2020-02-06,宜昌,7℃,99%,186
2020-02-06,荆州,5℃,94%,165
2020-02-06,荆门,2℃,92%,175
2020-02-06,鄂州,11℃,53%,97
2020-02-06,温州,9℃,59%,46
2020-02-06,黄石,10℃,61%,52
2020-02-06,咸宁,10℃,59%,51
2020-02-06,十堰,0℃,99%,107
2020-02-06,深圳,16℃,78%,31
2020-02-06,广州,15℃,96%,32
2020-02-06,仙桃,6℃,87%,-1
2020-02-06,长沙,11℃,75%,48
2020-02-06,杭州,7℃,76%,37
2020-02-06,恩施,7℃,91%,89
2020-02-06,台州,9℃,78%,52
2020-02-06,天门,6℃,89%,-1
2020-02-06,南昌,11℃,71%,65
2020-02-06,信阳,3℃,92%,118
2020-02-06,南阳,0℃,93%,69
2020-02-06,成都,9℃,86%,59
2020-02-06,宁波,8℃,67%,34
2020-02-06,郑州,-1℃,88%,50
2020-02-06,合肥,4℃,86%,54
2020-02-06,阜阳,4℃,81%,57
2020-02-06,九江,9℃,67%,78
2020-02-06,岳阳,10℃,73%,77
2020-02-06,南充,8℃,98%,82
2020-02-06,盐城,1℃,71%,24
2020-02-06,茂名,17℃,82%,39
2020-02-06,西安,0℃,98%,153
2020-02-06,邵阳,10℃,99%,70
2020-02-06,衡阳,11℃,95%,62
2020-02-06,达州,8℃,98%,62
2020-02-06,梅州,14℃,83%,25
2020-02-06,湛江,18℃,92%,28
2020-02-06,佛山,15℃,88%,23
2020-02-06,南宁,11℃,100%,18
2020-02-06,揭阳,14℃,73%,28
2020-02-06,周口,3℃,67%,40
2020-02-06,东莞,16℃,86%,30
2020-02-06,苏州,4℃,76%,33
2020-02-06,沈阳,-20℃,62%,38
2020-02-06,昆明,11℃,47%,43
2020-02-06,贵阳,7℃,100%,17
2020-02-06,南京,4℃,80%,45
2020-02-06,长春,-23℃,76%,89
2020-02-06,哈尔滨,-22℃,68%,60
2020-02-06,厦门,11℃,66%,34
2020-02-06,惠州,16℃,85%,28
2020-02-07,武汉,3℃,93%,20
2020-02-07,黄冈,4℃,96%,38
2020-02-07,孝感,3℃,99%,32
2020-02-07,襄阳,0℃,95%,60
2020-02-07,随州,1℃,88%,33
2020-02-07,宜昌,2℃,99%,40
2020-02-07,荆州,2℃,89%,45
2020-02-07,荆门,0℃,92%,64
2020-02-07,鄂州,5℃,89%,38
2020-02-07,温州,7℃,98%,21
2020-02-07,黄石,5℃,96%,16
2020-02-07,咸宁,4℃,99%,29
2020-02-07,十堰,1℃,91%,36
2020-02-07,深圳,17℃,78%,40
2020-02-07,广州,17℃,84%,49
2020-02-07,仙桃,3℃,89%,-1
2020-02-07,长沙,4℃,93%,33
2020-02-07,杭州,4℃,92%,24
2020-02-07,恩施,7℃,93%,49
2020-02-07,台州,6℃,95%,21
2020-02-07,天门,3℃,92%,-1
2020-02-07,南昌,6℃,91%,19
2020-02-07,信阳,1℃,98%,57
2020-02-07,南阳,0℃,94%,70
2020-02-07,成都,8℃,87%,48
2020-02-07,宁波,4℃,99%,25
2020-02-07,郑州,0℃,87%,77
2020-02-07,合肥,3℃,99%,26
2020-02-07,阜阳,3℃,87%,43
2020-02-07,九江,4℃,89%,20
2020-02-07,岳阳,4℃,95%,29
2020-02-07,南充,5℃,100%,50
2020-02-07,盐城,4℃,82%,29
2020-02-07,茂名,19℃,88%,50
2020-02-07,西安,0℃,94%,93
2020-02-07,邵阳,5℃,94%,18
2020-02-07,衡阳,6℃,92%,19
2020-02-07,达州,8℃,87%,58
2020-02-07,梅州,14℃,86%,38
2020-02-07,湛江,18℃,98%,42
2020-02-07,佛山,15℃,88%,42
2020-02-07,南宁,14℃,100%,35
2020-02-07,揭阳,15℃,83%,57
2020-02-07,周口,1℃,91%,62
2020-02-07,东莞,17℃,82%,62
2020-02-07,苏州,4℃,92%,21
2020-02-07,沈阳,-10℃,57%,172
2020-02-07,昆明,4℃,76%,46
2020-02-07,贵阳,5℃,85%,29
2020-02-07,南京,3℃,100%,20
2020-02-07,长春,-12℃,46%,84
2020-02-07,哈尔滨,-17℃,60%,85
2020-02-07,厦门,11℃,99%,25
2020-02-07,惠州,17℃,84%,48
2020-02-08,武汉,4℃,86%,33
2020-02-08,黄冈,5℃,94%,44
2020-02-08,孝感,5℃,88%,43
2020-02-08,襄阳,3℃,82%,53
2020-02-08,随州,3℃,82%,43
2020-02-08,宜昌,4℃,91%,55
2020-02-08,荆州,4℃,88%,38
2020-02-08,荆门,3℃,89%,57
2020-02-08,鄂州,6℃,83%,49
2020-02-08,温州,10℃,74%,20
2020-02-08,黄石,5℃,89%,36
2020-02-08,咸宁,4℃,94%,40
2020-02-08,十堰,1℃,99%,40
2020-02-08,深圳,16℃,82%,12
2020-02-08,广州,15℃,78%,10
2020-02-08,仙桃,4℃,84%,-1
2020-02-08,长沙,5℃,84%,49
2020-02-08,杭州,6℃,96%,46
2020-02-08,恩施,7℃,90%,32
2020-02-08,台州,8℃,75%,28
2020-02-08,天门,3℃,99%,-1
2020-02-08,南昌,6℃,83%,35
2020-02-08,信阳,4℃,81%,74
2020-02-08,南阳,0℃,99%,98
2020-02-08,成都,7℃,93%,65
2020-02-08,宁波,6℃,88%,36
2020-02-08,郑州,0℃,99%,112
2020-02-08,合肥,4℃,99%,36
2020-02-08,阜阳,4℃,90%,63
2020-02-08,九江,5℃,85%,54
