dep,date,Recovered,Deaths
64,2020-03-28,28,6
65,2020-03-28,6,1
66,2020-03-28,47,9
67,2020-03-28,262,117
68,2020-03-28,484,325
69,2020-03-28,261,96
70,2020-03-28,26,9
71,2020-03-28,161,34
72,2020-03-28,25,4
73,2020-03-28,25,3
74,2020-03-28,123,23
75,2020-03-28,499,211
76,2020-03-28,39,18
77,2020-03-28,125,31
78,2020-03-28,169,61
79,2020-03-28,14,2
80,2020-03-28,68,26
81,2020-03-28,8,1
82,2020-03-28,2,1
83,2020-03-28,139,12
84,2020-03-28,38,4
85,2020-03-28,13,4
86,2020-03-28,20,8
87,2020-03-28,5,4
88,2020-03-28,79,68
89,2020-03-28,2,3
90,2020-03-28,61,44
91,2020-03-28,112,21
92,2020-03-28,313,88
93,2020-03-28,187,100
94,2020-03-28,257,83
95,2020-03-28,275,93
971,2020-03-28,9,1
972,2020-03-28,15,1
973,2020-03-28,0,0
974,2020-03-28,0,0
976,2020-03-28,0,0
01,2020-03-29,23,6
02,2020-03-29,96,42
03,2020-03-29,32,4
04,2020-03-29,21,0
05,2020-03-29,27,1
06,2020-03-29,116,17
07,2020-03-29,67,11
08,2020-03-29,4,0
09,2020-03-29,4,0
10,2020-03-29,3,7
11,2020-03-29,35,17
12,2020-03-29,16,6
13,2020-03-29,364,30
14,2020-03-29,17,2
15,2020-03-29,2,0
16,2020-03-29,13,7
17,2020-03-29,20,3
18,2020-03-29,3,4
19,2020-03-29,2,3
21,2020-03-29,181,37
22,2020-03-29,8,3
23,2020-03-29,0,0
24,2020-03-29,5,0
25,2020-03-29,84,25
26,2020-03-29,41,22
27,2020-03-29,1,1
28,2020-03-29,17,11
29,2020-03-29,28,5
2A,2020-03-29,31,17
2B,2020-03-29,48,2
30,2020-03-29,19,9
31,2020-03-29,65,7
32,2020-03-29,1,0
33,2020-03-29,107,21
34,2020-03-29,95,23
35,2020-03-29,51,5
36,2020-03-29,2,9
37,2020-03-29,23,4
38,2020-03-29,61,8
39,2020-03-29,15,1
40,2020-03-29,5,0
41,2020-03-29,12,3
42,2020-03-29,60,33
43,2020-03-29,13,3
44,2020-03-29,41,23
45,2020-03-29,26,8
46,2020-03-29,7,0
47,2020-03-29,4,3
48,2020-03-29,4,0
49,2020-03-29,92,10
50,2020-03-29,13,6
51,2020-03-29,127,26
52,2020-03-29,17,8
53,2020-03-29,3,5
54,2020-03-29,72,42
55,2020-03-29,38,14
56,2020-03-29,79,28
57,2020-03-29,214,163
58,2020-03-29,1,0
59,2020-03-29,111,43
60,2020-03-29,129,82
61,2020-03-29,28,1
62,2020-03-29,74,13
63,2020-03-29,14,0
64,2020-03-29,32,6
65,2020-03-29,7,1
66,2020-03-29,52,11
67,2020-03-29,277,135
68,2020-03-29,513,348
69,2020-03-29,285,110
70,2020-03-29,29,10
71,2020-03-29,167,36
72,2020-03-29,32,5
73,2020-03-29,27,4
74,2020-03-29,130,26
75,2020-03-29,515,237
76,2020-03-29,44,22
77,2020-03-29,139,33
78,2020-03-29,187,69
79,2020-03-29,14,2
80,2020-03-29,66,31
81,2020-03-29,7,1
82,2020-03-29,2,1
83,2020-03-29,144,13
84,2020-03-29,38,4
85,2020-03-29,14,4
86,2020-03-29,19,9
87,2020-03-29,5,4
88,2020-03-29,83,72
89,2020-03-29,6,4
90,2020-03-29,66,51
91,2020-03-29,126,33
92,2020-03-29,342,110
93,2020-03-29,200,113
94,2020-03-29,273,99
95,2020-03-29,327,113
971,2020-03-29,9,2
972,2020-03-29,17,3
973,2020-03-29,0,0
974,2020-03-29,5,0
976,2020-03-29,0,0
01,2020-03-30,24,10
02,2020-03-30,67,44
03,2020-03-30,39,4
04,2020-03-30,28,1
05,2020-03-30,33,1
06,2020-03-30,117,20
07,2020-03-30,79,12
08,2020-03-30,4,0
09,2020-03-30,4,0
10,2020-03-30,4,7
11,2020-03-30,36,18
12,2020-03-30,19,6
13,2020-03-30,385,35
14,2020-03-30,18,7
15,2020-03-30,2,0
16,2020-03-30,13,9
17,2020-03-30,21,6
18,2020-03-30,3,6
19,2020-03-30,4,3
21,2020-03-30,213,37
22,2020-03-30,9,3
23,2020-03-30,0,0
24,2020-03-30,5,0
25,2020-03-30,89,26
26,2020-03-30,53,32
27,2020-03-30,3,3
28,2020-03-30,23,17
29,2020-03-30,29,6
2A,2020-03-30,43,17
2B,2020-03-30,48,2
30,2020-03-30,19,9
31,2020-03-30,70,7
32,2020-03-30,1,1
33,2020-03-30,144,25
34,2020-03-30,109,24
35,2020-03-30,53,7
36,2020-03-30,3,11
37,2020-03-30,25,4
38,2020-03-30,64,11
39,2020-03-30,15,2
40,2020-03-30,6,1
41,2020-03-30,14,4
42,2020-03-30,70,36
43,2020-03-30,14,3
44,2020-03-30,53,28
45,2020-03-30,32,11
46,2020-03-30,7,0
47,2020-03-30,6,3
48,2020-03-30,6,0
49,2020-03-30,94,14
50,2020-03-30,14,7
51,2020-03-30,137,41
52,2020-03-30,17,8
53,2020-03-30,4,7
54,2020-03-30,89,50
55,2020-03-30,55,17
56,2020-03-30,79,29
57,2020-03-30,235,182
58,2020-03-30,1,0
59,2020-03-30,135,55
60,2020-03-30,139,90
61,2020-03-30,29,1
62,2020-03-30,83,17
63,2020-03-30,16,1
64,2020-03-30,34,9
65,2020-03-30,9,1
66,2020-03-30,60,13
67,2020-03-30,287,153
68,2020-03-30,567,380
69,2020-03-30,302,123
70,2020-03-30,38,14
71,2020-03-30,167,43
72,2020-03-30,30,5
73,2020-03-30,35,5
74,2020-03-30,144,27
75,2020-03-30,607,306
76,2020-03-30,49,24
77,2020-03-30,160,45
78,2020-03-30,232,80
79,2020-03-30,18,2
80,2020-03-30,73,36
81,2020-03-30,10,2
82,2020-03-30,3,1
83,2020-03-30,156,18
84,2020-03-30,40,5
85,2020-03-30,14,4
86,2020-03-30,20,9
87,2020-03-30,6,5
88,2020-03-30,92,81
89,2020-03-30,8,4
90,2020-03-30,73,61
91,2020-03-30,133,43
92,2020-03-30,378,127
93,2020-03-30,222,124
94,2020-03-30,299,102
95,2020-03-30,363,127
971,2020-03-30,18,4
972,2020-03-30,17,3
973,2020-03-30,0,0
974,2020-03-30,6,0
976,2020-03-30,0,0
01,2020-03-31,33,10
02,2020-03-31,108,51
03,2020-03-31,41,5
04,2020-03-31,31,2
05,2020-03-31,36,1
06,2020-03-31,124,23
07,2020-03-31,99,13
08,2020-03-31,8,0
09,2020-03-31,6,0
10,2020-03-31,4,8
11,2020-03-31,39,19
12,2020-03-31,21,6
13,2020-03-31,485,47
14,2020-03-31,22,7
15,2020-03-31,2,0
16,2020-03-31,14,2
17,2020-03-31,27,9
18,2020-03-31,4,8
19,2020-03-31,5,3
21,2020-03-31,220,42
22,2020-03-31,10,4
23,2020-03-31,1,0
24,2020-03-31,6,1
25,2020-03-31,107,34
26,2020-03-31,64,39
27,2020-03-31,14,8
28,2020-03-31,27,17
29,2020-03-31,37,7
2A,2020-03-31,45,18
2B,2020-03-31,55,2
30,2020-03-31,24,10
31,2020-03-31,90,7
32,2020-03-31,3,2
33,2020-03-31,189,30
34,2020-03-31,145,29
35,2020-03-31,59,9
36,2020-03-31,3,13
37,2020-03-31,27,5
38,2020-03-31,74,13
39,2020-03-31,21,3
40,2020-03-31,7,1
41,2020-03-31,16,4
42,2020-03-31,77,44
43,2020-03-31,16,3
44,2020-03-31,71,31
45,2020-03-31,36,13
46,2020-03-31,7,0
47,2020-03-31,8,3
48,2020-03-31,7,0
49,2020-03-31,112,18
50,2020-03-31,16,10
51,2020-03-31,170,46
52,2020-03-31,19,8
53,2020-03-31,8,8
54,2020-03-31,95,59
55,2020-03-31,69,22
56,2020-03-31,81,30
57,2020-03-31,259,193
58,2020-03-31,1,2
59,2020-03-31,179,66
60,2020-03-31,150,99
61,2020-03-31,35,3
62,2020-03-31,94,19
63,2020-03-31,18,1
64,2020-03-31,37,10
65,2020-03-31,12,1
66,2020-03-31,78,14
67,2020-03-31,325,180
68,2020-03-31,653,411
69,2020-03-31,345,132
70,2020-03-31,45,19
71,2020-03-31,181,48
72,2020-03-31,42,9
73,2020-03-31,54,5
74,2020-03-31,159,30
75,2020-03-31,730,362
76,2020-03-31,64,34
77,2020-03-31,202,63
78,2020-03-31,287,98
79,2020-03-31,19,2
80,2020-03-31,97,45
81,2020-03-31,11,2
82,2020-03-31,3,1
83,2020-03-31,178,24
84,2020-03-31,43,6
85,2020-03-31,23,5
86,2020-03-31,26,12
87,2020-03-31,9,5
88,2020-03-31,102,88
89,2020-03-31,9,5
90,2020-03-31,91,61
91,2020-03-31,152,52
92,2020-03-31,458,149
93,2020-03-31,310,161
94,2020-03-31,365,148
95,2020-03-31,403,143
971,2020-03-31,19,5
972,2020-03-31,20,3
973,2020-03-31,0,0
974,2020-03-31,10,0
976,2020-03-31,0,0
01,2020-04-01,43,12
02,2020-04-01,121,59
03,2020-04-01,48,5
04,2020-04-01,33,2
05,2020-04-01,36,1
06,2020-04-01,132,29
07,2020-04-01,110,17
08,2020-04-01,8,1
09,2020-04-01,7,0
10,2020-04-01,21,18
11,2020-04-01,46,21
12,2020-04-01,21,7
13,2020-04-01,575,55
14,2020-04-01,29,8
15,2020-04-01,3,0
16,2020-04-01,16,2
17,2020-04-01,31,10
18,2020-04-01,4,11
19,2020-04-01,8,4
21,2020-04-01,244,45
22,2020-04-01,13,6
23,2020-04-01,1,0
24,2020-04-01,8,1
25,2020-04-01,117,34
26,2020-04-01,76,40
27,2020-04-01,21,8
28,2020-04-01,34,17
29,2020-04-01,41,7
2A,2020-04-01,45,19
2B,2020-04-01,57,2
30,2020-04-01,25,10
31,2020-04-01,108,11
32,2020-04-01,4,3
33,2020-04-01,225,32
34,2020-04-01,169,35
35,2020-04-01,62,10
36,2020-04-01,4,17
37,2020-04-01,37,11
38,2020-04-01,91,15
39,2020-04-01,25,4
40,2020-04-01,7,1
41,2020-04-01,17,7
42,2020-04-01,106,57
43,2020-04-01,18,3
44,2020-04-01,81,36
45,2020-04-01,42,14
46,2020-04-01,13,0
47,2020-04-01,8,3
48,2020-04-01,7,0
49,2020-04-01,127,18
50,2020-04-01,18,10
51,2020-04-01,196,53
52,2020-04-01,20,8
53,2020-04-01,11,8
54,2020-04-01,132,75
55,2020-04-01,78,22
56,2020-04-01,86,32
57,2020-04-01,305,212
58,2020-04-01,1,3
59,2020-04-01,215,81
60,2020-04-01,183,119
61,2020-04-01,42,5
62,2020-04-01,104,23
63,2020-04-01,23,2
64,2020-04-01,46,10
65,2020-04-01,14,1
66,2020-04-01,95,15
67,2020-04-01,408,206
68,2020-04-01,686,437
69,2020-04-01,404,153
70,2020-04-01,55,22
71,2020-04-01,96,50
72,2020-04-01,50,13
73,2020-04-01,87,6
74,2020-04-01,184,39
75,2020-04-01,863,404
76,2020-04-01,91,38
77,2020-04-01,262,81
78,2020-04-01,347,119
79,2020-04-01,22,2
80,2020-04-01,100,48
81,2020-04-01,12,3
82,2020-04-01,3,2
83,2020-04-01,192,27
84,2020-04-01,48,10
85,2020-04-01,27,7
86,2020-04-01,27,12
87,2020-04-01,15,5
88,2020-04-01,121,94
89,2020-04-01,13,8
90,2020-04-01,91,64
91,2020-04-01,166,63
92,2020-04-01,517,173
93,2020-04-01,358,187
94,2020-04-01,446,186
95,2020-04-01,473,156
971,2020-04-01,25,7
972,2020-04-01,25,3
973,2020-04-01,5,0
974,2020-04-01,20,0
976,2020-04-01,1,0
01,2020-04-02,62,14
02,2020-04-02,148,67
03,2020-04-02,54,6
04,2020-04-02,45,3
05,2020-04-02,37,1
06,2020-04-02,141,32
07,2020-04-02,120,23
08,2020-04-02,10,1
09,2020-04-02,8,1
10,2020-04-02,24,20
11,2020-04-02,52,21
12,2020-04-02,24,7
13,2020-04-02,606,65
14,2020-04-02,29,9
15,2020-04-02,3,0
16,2020-04-02,17,3
17,2020-04-02,33,11
18,2020-04-02,7,14
19,2020-04-02,11,4
21,2020-04-02,273,63
22,2020-04-02,16,9
23,2020-04-02,2,0
24,2020-04-02,11,1
25,2020-04-02,130,35
26,2020-04-02,92,44
27,2020-04-02,19,10
28,2020-04-02,53,18
29,2020-04-02,48,7
2A,2020-04-02,47,21
2B,2020-04-02,63,2
30,2020-04-02,34,11
31,2020-04-02,125,13
32,2020-04-02,6,3
33,2020-04-02,264,33
34,2020-04-02,186,39
35,2020-04-02,68,12
36,2020-04-02,7,17
37,2020-04-02,40,12
38,2020-04-02,96,16
39,2020-04-02,29,4
40,2020-04-02,10,1
41,2020-04-02,18,7
42,2020-04-02,120,62
43,2020-04-02,20,3
44,2020-04-02,91,38
45,2020-04-02,54,16
46,2020-04-02,14,0
47,2020-04-02,8,3
48,2020-04-02,8,0
49,2020-04-02,146,23
50,2020-04-02,23,11
51,2020-04-02,215,58
52,2020-04-02,23,8
53,2020-04-02,14,8
54,2020-04-02,154,85
55,2020-04-02,93,23
56,2020-04-02,95,35
57,2020-04-02,362,242
58,2020-04-02,2,4
59,2020-04-02,257,101
60,2020-04-02,215,126
61,2020-04-02,42,7
62,2020-04-02,128,27
63,2020-04-02,29,3
64,2020-04-02,62,12
65,2020-04-02,16,3
66,2020-04-02,104,16
67,2020-04-02,442,224
68,2020-04-02,763,418
69,2020-04-02,454,173
70,2020-04-02,60,28
71,2020-04-02,116,53
72,2020-04-02,58,16
73,2020-04-02,107,14
74,2020-04-02,217,46
75,2020-04-02,954,455
76,2020-04-02,111,44
77,2020-04-02,307,95
78,2020-04-02,394,137
79,2020-04-02,27,5
80,2020-04-02,109,49
81,2020-04-02,17,3
82,2020-04-02,3,2
83,2020-04-02,195,28
84,2020-04-02,51,12
85,2020-04-02,29,7
86,2020-04-02,30,15
87,2020-04-02,20,6
88,2020-04-02,141,99
89,2020-04-02,15,9
90,2020-04-02,121,75
91,2020-04-02,196,80
92,2020-04-02,610,211
93,2020-04-02,399,208
94,2020-04-02,500,211
95,2020-04-02,527,174
971,2020-04-02,28,7
972,2020-04-02,31,3
973,2020-04-02,6,0
974,2020-04-02,24,0
976,2020-04-02,2,2
01,2020-04-03,74,17
02,2020-04-03,162,85
03,2020-04-03,54,7
04,2020-04-03,45,3
05,2020-04-03,37,1
06,2020-04-03,149,35
07,2020-04-03,125,24
08,2020-04-03,13,2
09,2020-04-03,8,1
10,2020-04-03,25,21
11,2020-04-03,55,24
12,2020-04-03,26,8
13,2020-04-03,671,79
14,2020-04-03,37,11
15,2020-04-03,3,0
16,2020-04-03,21,3
17,2020-04-03,32,11
18,2020-04-03,10,14
19,2020-04-03,14,4
21,2020-04-03,290,67
22,2020-04-03,20,9
23,2020-04-03,2,0
24,2020-04-03,11,1
25,2020-04-03,151,43
26,2020-04-03,105,52
27,2020-04-03,22,11
28,2020-04-03,64,21
29,2020-04-03,55,7
2A,2020-04-03,48,24
2B,2020-04-03,68,2
30,2020-04-03,38,13
31,2020-04-03,136,13
32,2020-04-03,6,5
33,2020-04-03,281,36
34,2020-04-03,201,43
35,2020-04-03,72,16
36,2020-04-03,7,17
37,2020-04-03,47,16
38,2020-04-03,108,21
39,2020-04-03,36,10
40,2020-04-03,12,1
41,2020-04-03,32,10
42,2020-04-03,153,69
43,2020-04-03,23,3
44,2020-04-03,109,43
45,2020-04-03,65,20
46,2020-04-03,17,0
47,2020-04-03,11,3
48,2020-04-03,8,0
49,2020-04-03,163,27
50,2020-04-03,27,10
51,2020-04-03,237,67
52,2020-04-03,34,18
53,2020-04-03,14,9
54,2020-04-03,189,96
55,2020-04-03,105,25
56,2020-04-03,98,37
57,2020-04-03,432,282
58,2020-04-03,2,5
59,2020-04-03,301,123
60,2020-04-03,243,141
61,2020-04-03,45,8
62,2020-04-03,157,34
63,2020-04-03,35,4
64,2020-04-03,54,13
65,2020-04-03,19,3
66,2020-04-03,122,16
67,2020-04-03,528,252
68,2020-04-03,820,441
69,2020-04-03,510,184
70,2020-04-03,63,30
71,2020-04-03,137,60
72,2020-04-03,70,18
73,2020-04-03,118,15
74,2020-04-03,229,52
75,2020-04-03,1092,512
76,2020-04-03,127,53
77,2020-04-03,351,107
78,2020-04-03,436,155
79,2020-04-03,26,6
80,2020-04-03,121,55
81,2020-04-03,18,3
82,2020-04-03,3,2
83,2020-04-03,215,30
84,2020-04-03,60,13
85,2020-04-03,31,12
86,2020-04-03,32,15
87,2020-04-03,25,7
88,2020-04-03,160,107
89,2020-04-03,25,10
90,2020-04-03,131,78
91,2020-04-03,227,92
92,2020-04-03,703,237
93,2020-04-03,452,240
94,2020-04-03,571,248
95,2020-04-03,585,200
971,2020-04-03,34,8
972,2020-04-03,34,3
973,2020-04-03,6,0
974,2020-04-03,29,0
976,2020-04-03,2,2
01,2020-04-04,83,22
02,2020-04-04,180,94
03,2020-04-04,56,7
04,2020-04-04,44,3
05,2020-04-04,42,1
06,2020-04-04,167,38
07,2020-04-04,132,26
08,2020-04-04,20,3
09,2020-04-04,10,1
10,2020-04-04,27,31
11,2020-04-04,57,24
12,2020-04-04,31,10
13,2020-04-04,730,90
14,2020-04-04,50,13
15,2020-04-04,3,0
16,2020-04-04,22,3
17,2020-04-04,36,11
18,2020-04-04,11,15
19,2020-04-04,15,7
21,2020-04-04,297,69
22,2020-04-04,25,10
23,2020-04-04,3,1
24,2020-04-04,13,1
25,2020-04-04,168,46
26,2020-04-04,119,55
27,2020-04-04,22,12
28,2020-04-04,76,24
29,2020-04-04,56,8
2A,2020-04-04,46,24
2B,2020-04-04,70,2
30,2020-04-04,41,14
31,2020-04-04,150,14
32,2020-04-04,7,7
33,2020-04-04,304,40
34,2020-04-04,216,51
35,2020-04-04,82,17
36,2020-04-04,9,17
37,2020-04-04,55,17
38,2020-04-04,124,23
39,2020-04-04,39,13
40,2020-04-04,12,1
41,2020-04-04,34,12
42,2020-04-04,164,70
43,2020-04-04,25,3
44,2020-04-04,121,45
45,2020-04-04,86,21
46,2020-04-04,19,0
47,2020-04-04,12,3
48,2020-04-04,9,0
49,2020-04-04,166,29
50,2020-04-04,29,11
51,2020-04-04,253,70
52,2020-04-04,44,23
53,2020-04-04,14,11
54,2020-04-04,210,102
55,2020-04-04,115,27
56,2020-04-04,110,40
57,2020-04-04,473,312
58,2020-04-04,5,5
59,2020-04-04,339,134
60,2020-04-04,270,149
61,2020-04-04,50,8
62,2020-04-04,178,42
63,2020-04-04,46,4
64,2020-04-04,65,13
65,2020-04-04,22,5
66,2020-04-04,125,17
67,2020-04-04,585,262
68,2020-04-04,891,458
69,2020-04-04,570,198
70,2020-04-04,69,33
71,2020-04-04,146,63
72,2020-04-04,78,18
73,2020-04-04,120,15
74,2020-04-04,252,55
75,2020-04-04,1212,548
76,2020-04-04,145,55
77,2020-04-04,420,121
78,2020-04-04,454,168
79,2020-04-04,11,8
80,2020-04-04,155,69
81,2020-04-04,19,3
82,2020-04-04,3,2
83,2020-04-04,225,32
84,2020-04-04,64,14
85,2020-04-04,38,15
86,2020-04-04,34,16
87,2020-04-04,26,7
88,2020-04-04,183,114
89,2020-04-04,31,11
90,2020-04-04,155,83
91,2020-04-04,251,106
92,2020-04-04,765,268
93,2020-04-04,503,263
94,2020-04-04,641,280
95,2020-04-04,635,213
971,2020-04-04,35,8
972,2020-04-04,35,3
973,2020-04-04,6,0
974,2020-04-04,39,0
976,2020-04-04,7,2
01,2020-04-05,86,24
02,2020-04-05,182,100
03,2020-04-05,59,8
04,2020-04-05,44,3
05,2020-04-05,45,1
06,2020-04-05,171,43
07,2020-04-05,131,26
08,2020-04-05,23,4
09,2020-04-05,10,1
10,2020-04-05,27,34
11,2020-04-05,63,27
12,2020-04-05,34,12
13,2020-04-05,748,96
14,2020-04-05,51,16
15,2020-04-05,3,0
16,2020-04-05,23,5
17,2020-04-05,39,13
18,2020-04-05,12,19
19,2020-04-05,16,7
21,2020-04-05,307,73
22,2020-04-05,25,10
23,2020-04-05,3,1
24,2020-04-05,14,1
25,2020-04-05,178,49
26,2020-04-05,125,57
27,2020-04-05,22,13
28,2020-04-05,79,25
29,2020-04-05,59,9
2A,2020-04-05,48,24
2B,2020-04-05,69,2
30,2020-04-05,42,14
31,2020-04-05,156,15
32,2020-04-05,7,7
33,2020-04-05,317,42
34,2020-04-05,229,52
35,2020-04-05,83,17
36,2020-04-05,9,18
37,2020-04-05,64,18
38,2020-04-05,128,25
39,2020-04-05,42,14
40,2020-04-05,13,1
41,2020-04-05,36,12
42,2020-04-05,176,74
43,2020-04-05,27,3
44,2020-04-05,133,45
45,2020-04-05,98,23
46,2020-04-05,22,0
47,2020-04-05,12,3
48,2020-04-05,9,0
49,2020-04-05,171,33
50,2020-04-05,29,13
51,2020-04-05,253,70
52,2020-04-05,46,25
53,2020-04-05,17,11
54,2020-04-05,225,109
55,2020-04-05,118,28
56,2020-04-05,113,45
57,2020-04-05,517,337
58,2020-04-05,6,5
59,2020-04-05,353,146
60,2020-04-05,276,151
61,2020-04-05,51,9
62,2020-04-05,188,46
63,2020-04-05,46,6
64,2020-04-05,68,14
65,2020-04-05,24,7
66,2020-04-05,134,17
67,2020-04-05,617,277
68,2020-04-05,933,470
69,2020-04-05,595,214
70,2020-04-05,70,37
71,2020-04-05,148,65
72,2020-04-05,82,19
73,2020-04-05,121,15
74,2020-04-05,259,56
75,2020-04-05,1309,593
76,2020-04-05,155,60
77,2020-04-05,435,126
78,2020-04-05,470,175
79,2020-04-05,10,8
80,2020-04-05,154,77
81,2020-04-05,21,4
82,2020-04-05,6,2
83,2020-04-05,230,36
84,2020-04-05,66,16
85,2020-04-05,38,15
86,2020-04-05,36,17
87,2020-04-05,28,8
88,2020-04-05,194,117
89,2020-04-05,31,12
90,2020-04-05,160,86
91,2020-04-05,274,115
92,2020-04-05,837,293
93,2020-04-05,517,285
94,2020-04-05,663,302
95,2020-04-05,661,218
971,2020-04-05,36,8
972,2020-04-05,37,3
973,2020-04-05,6,0
974,2020-04-05,41,0
976,2020-04-05,8,2
01,2020-04-06,92,25
02,2020-04-06,187,106
03,2020-04-06,61,8
04,2020-04-06,49,4
05,2020-04-06,46,2
06,2020-04-06,180,47
07,2020-04-06,140,30
08,2020-04-06,30,6
09,2020-04-06,11,1
10,2020-04-06,27,35
11,2020-04-06,67,31
12,2020-04-06,35,12
13,2020-04-06,793,121
14,2020-04-06,58,23
15,2020-04-06,3,0
16,2020-04-06,24,6
17,2020-04-06,41,15
18,2020-04-06,14,22
19,2020-04-06,17,9
21,2020-04-06,311,76
22,2020-04-06,29,11
23,2020-04-06,4,3
24,2020-04-06,15,1
25,2020-04-06,184,51
26,2020-04-06,133,63
27,2020-04-06,23,15
28,2020-04-06,96,29
29,2020-04-06,60,9
2A,2020-04-06,48,27
2B,2020-04-06,67,3
30,2020-04-06,45,17
31,2020-04-06,161,17
32,2020-04-06,8,7
33,2020-04-06,331,47
34,2020-04-06,241,54
35,2020-04-06,88,20
36,2020-04-06,9,21
37,2020-04-06,66,22
38,2020-04-06,137,27
39,2020-04-06,42,17
40,2020-04-06,20,4
41,2020-04-06,37,13
42,2020-04-06,187,77
43,2020-04-06,29,3
44,2020-04-06,138,47
45,2020-04-06,107,25
46,2020-04-06,28,0
47,2020-04-06,12,3
48,2020-04-06,9,0
49,2020-04-06,176,39
50,2020-04-06,32,15
51,2020-04-06,271,80
52,2020-04-06,50,27
53,2020-04-06,17,11
54,2020-04-06,242,117
55,2020-04-06,124,31
56,2020-04-06,119,48
57,2020-04-06,567,358
58,2020-04-06,6,6
59,2020-04-06,391,165
60,2020-04-06,284,161
61,2020-04-06,58,9
62,2020-04-06,201,55
63,2020-04-06,48,7
64,2020-04-06,69,15
65,2020-04-06,25,7
66,2020-04-06,140,18
67,2020-04-06,649,287
68,2020-04-06,955,508
69,2020-04-06,640,233
70,2020-04-06,72,44
71,2020-04-06,170,69
72,2020-04-06,87,21
73,2020-04-06,127,18
74,2020-04-06,269,64
75,2020-04-06,1383,646
76,2020-04-06,167,65
77,2020-04-06,490,149
78,2020-04-06,514,195
79,2020-04-06,11,8
80,2020-04-06,156,90
81,2020-04-06,27,5
82,2020-04-06,6,3
83,2020-04-06,246,41
84,2020-04-06,69,16
85,2020-04-06,38,16
86,2020-04-06,37,17
87,2020-04-06,29,10
88,2020-04-06,200,125
89,2020-04-06,37,15
90,2020-04-06,164,89
91,2020-04-06,306,139
92,2020-04-06,919,320
93,2020-04-06,570,296
94,2020-04-06,694,351
95,2020-04-06,721,259
971,2020-04-06,37,8
972,2020-04-06,37,4
973,2020-04-06,6,0
974,2020-04-06,43,0
976,2020-04-06,13,2
01,2020-04-07,97,27
02,2020-04-07,218,115
03,2020-04-07,65,8
04,2020-04-07,56,4
05,2020-04-07,48,2
06,2020-04-07,192,48
07,2020-04-07,150,32
08,2020-04-07,37,6
09,2020-04-07,12,1
10,2020-04-07,30,38
11,2020-04-07,76,31
12,2020-04-07,42,13
13,2020-04-07,929,137
14,2020-04-07,64,26
15,2020-04-07,6,0
16,2020-04-07,26,7
17,2020-04-07,46,19
18,2020-04-07,21,24
19,2020-04-07,23,11
21,2020-04-07,324,83
22,2020-04-07,42,13
23,2020-04-07,5,3
24,2020-04-07,20,1
25,2020-04-07,188,58
26,2020-04-07,159,64
27,2020-04-07,26,22
28,2020-04-07,104,31
29,2020-04-07,62,9
2A,2020-04-07,45,29
2B,2020-04-07,68,3
30,2020-04-07,56,17
31,2020-04-07,178,19
32,2020-04-07,13,8
33,2020-04-07,350,50
34,2020-04-07,272,57
35,2020-04-07,104,23
36,2020-04-07,14,23
37,2020-04-07,73,21
38,2020-04-07,146,30
39,2020-04-07,47,18
40,2020-04-07,24,6
41,2020-04-07,43,14
42,2020-04-07,217,88
43,2020-04-07,33,4
44,2020-04-07,160,51
45,2020-04-07,125,27
46,2020-04-07,33,0
47,2020-04-07,15,3
48,2020-04-07,11,0
49,2020-04-07,196,44
50,2020-04-07,40,17
51,2020-04-07,313,88
52,2020-04-07,55,35
53,2020-04-07,22,12
54,2020-04-07,287,126
55,2020-04-07,141,33
56,2020-04-07,127,52
57,2020-04-07,630,389
58,2020-04-07,8,7
59,2020-04-07,454,182
60,2020-04-07,314,178
61,2020-04-07,67,11
62,2020-04-07,222,64
63,2020-04-07,59,11
64,2020-04-07,74,15
65,2020-04-07,29,7
66,2020-04-07,152,19
67,2020-04-07,710,305
68,2020-04-07,1036,526
69,2020-04-07,757,249
70,2020-04-07,82,45
71,2020-04-07,192,74
72,2020-04-07,95,21
73,2020-04-07,140,19
74,2020-04-07,296,68
75,2020-04-07,1507,683
76,2020-04-07,195,71
77,2020-04-07,546,161
78,2020-04-07,551,209
79,2020-04-07,14,8
80,2020-04-07,185,96
81,2020-04-07,34,5
82,2020-04-07,6,3
83,2020-04-07,264,46
84,2020-04-07,85,16
85,2020-04-07,44,16
86,2020-04-07,40,19
87,2020-04-07,32,10
88,2020-04-07,222,128
89,2020-04-07,48,17
90,2020-04-07,188,94
91,2020-04-07,363,147
92,2020-04-07,1085,377
93,2020-04-07,628,368
94,2020-04-07,784,400
95,2020-04-07,761,282
971,2020-04-07,43,8
972,2020-04-07,41,4
973,2020-04-07,8,0
974,2020-04-07,52,0
976,2020-04-07,17,2
01,2020-04-08,105,31
02,2020-04-08,230,119
03,2020-04-08,67,10
04,2020-04-08,58,4
05,2020-04-08,53,2
06,2020-04-08,208,56
07,2020-04-08,156,35
08,2020-04-08,39,7
09,2020-04-08,10,1
10,2020-04-08,54,47
11,2020-04-08,79,34
12,2020-04-08,47,14
13,2020-04-08,991,144
14,2020-04-08,68,29
15,2020-04-08,8,0
16,2020-04-08,28,8
17,2020-04-08,50,21
18,2020-04-08,25,26
19,2020-04-08,26,11
21,2020-04-08,336,94
22,2020-04-08,45,14
23,2020-04-08,5,4
24,2020-04-08,23,1
25,2020-04-08,205,59
26,2020-04-08,168,69
27,2020-04-08,40,28
